id,imdb_id,original_title,release_date,runtime,revenue,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,tv movie,thriller,war,western,qtd_genres,day,month,year,day_of_week
871.0,tt0063442,Planet of the Apes,1968-02-07,112.0,32589624.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,7,2,1968,Wednesday
872.0,tt0045152,Singin' in the Rain,1952-04-09,103.0,7200000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,9,4,1952,Wednesday
873.0,tt0088939,The Color Purple,1985-12-18,154.0,146292000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,1985,Wednesday
874.0,tt0060665,A Man for All Seasons,1966-12-13,120.0,28350000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,13,12,1966,Tuesday
875.0,tt0023458,Shanghai Express,1932-02-12,82.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,12,2,1932,Friday
877.0,tt0023427,Scarface,1932-04-09,93.0,600000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,9,4,1932,Saturday
878.0,tt0036818,Die Feuerzangenbowle,1944-01-28,97.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,1944,Friday
879.0,tt0102057,Hook,1991-04-10,142.0,300855000.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,10,4,1991,Wednesday
880.0,tt0112379,Antonia,1995-09-21,102.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21,9,1995,Thursday
881.0,tt0104257,A Few Good Men,1992-12-11,138.0,243240178.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,1992,Friday
882.0,tt0087273,Flussfahrt mit Huhn,1984-11-16,103.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,11,1984,Friday
883.0,tt0379217,Coffee and Cigarettes,2003-09-05,96.0,7897645.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,2003,Friday
884.0,tt0115964,Crash,1996-07-17,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,17,7,1996,Wednesday
885.0,tt0018839,The Docks of New York,1928-09-16,76.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,16,9,1928,Sunday
886.0,tt0059037,The Cincinnati Kid,1965-10-15,102.0,15260000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,10,1965,Friday
887.0,tt0036868,The Best Years of Our Lives,1946-12-25,171.0,23650000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,25,12,1946,Wednesday
888.0,tt0109813,The Flintstones,1994-05-26,91.0,341631208.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,26,5,1994,Thursday
889.0,tt0158622,The Flintstones in Viva Rock Vegas,2000-04-28,90.0,59468275.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,28,4,2000,Friday
890.0,tt0114354,Schlafes Bruder,1995-09-08,127.0,97848.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,1995,Friday
891.0,tt0074119,All the President's Men,1976-01-18,138.0,70600000.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,18,1,1976,Sunday
892.0,tt0101700,Delicatessen,1991-04-17,99.0,1794187.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,17,4,1991,Wednesday
893.0,tt0246859,Die Polizistin,2000-05-10,97.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,2000,Wednesday
894.0,tt0396273,Willenbrock,2005-03-17,105.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,2005,Thursday
895.0,tt0060107,Андрей Рублёв,1966-12-16,205.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,16,12,1966,Friday
896.0,tt0052572,অপুর সংসার,1959-05-01,105.0,134241.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1959,Friday
897.0,tt0048956,অপরাজিত,1956-10-11,110.0,170215.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,1956,Thursday
898.0,tt0055798,Birdman of Alcatraz,1962-07-04,147.0,3100000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1962,Wednesday
899.0,tt0009968,Broken Blossoms,1919-05-13,89.0,2400000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,13,5,1919,Tuesday
900.0,tt0029947,Bringing Up Baby,1938-02-18,102.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18,2,1938,Friday
901.0,tt0021749,City Lights,1931-02-01,87.0,4250000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1931,Sunday
902.0,tt0112682,La Cité des Enfants Perdus,1995-08-17,108.0,1738611.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,17,8,1995,Thursday
903.0,tt0061512,Cool Hand Luke,1967-06-22,127.0,16217773.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22,6,1967,Thursday
904.0,tt0006102,Der Stolz der Firma,1914-04-30,40.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,4,1914,Thursday
905.0,tt0018737,Die Büchse der Pandora,1929-01-30,109.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30,1,1929,Wednesday
906.0,tt0020842,Die Drei von der Tankstelle,1930-09-15,90.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,1930,Monday
907.0,tt0059113,Doctor Zhivago,1965-12-22,194.0,111858363.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,22,12,1965,Wednesday
908.0,tt0446460,Het Schnitzelparadijs,2005-09-08,82.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,9,2005,Thursday
909.0,tt0037059,Meet Me in St. Louis,1944-11-28,113.0,7566000.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,28,11,1944,Tuesday
910.0,tt0038355,The Big Sleep,1946-08-23,116.0,4900000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,23,8,1946,Friday
911.0,tt0032234,The Bank Dick,1940-11-29,72.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,11,1940,Friday
912.0,tt0063688,The Thomas Crown Affair,1968-06-26,102.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,26,6,1968,Wednesday
913.0,tt0155267,The Thomas Crown Affair,1999-08-06,113.0,124305181.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,8,1999,Friday
914.0,tt0032553,The Great Dictator,1940-10-15,125.0,11000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,10,1940,Tuesday
916.0,tt0062765,Bullitt,1968-10-17,113.0,42300873.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,17,10,1968,Thursday
917.0,tt0050188,मदर इण्डिया,1957-02-13,172.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,1957,Wednesday
918.0,tt0092666,Blind Date,1987-03-27,95.0,39321715.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,27,3,1987,Friday
919.0,tt0275230,Blood: The Last Vampire,2000-11-18,48.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,18,11,2000,Saturday
920.0,tt0317219,Cars,2006-06-08,117.0,461983149.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,6,2006,Thursday
921.0,tt0352248,Cinderella Man,2005-06-02,144.0,108539911.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,6,2005,Thursday
922.0,tt0112817,Dead Man,1995-12-23,121.0,103800000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,23,12,1995,Saturday
923.0,tt0077402,Dawn of the Dead,1978-09-02,127.0,55000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,9,1978,Saturday
924.0,tt0363547,Dawn of the Dead,2004-03-19,101.0,102278712.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,19,3,2004,Friday
925.0,tt0097216,Do the Right Thing,1989-06-14,120.0,37295445.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,1989,Wednesday
926.0,tt0177789,Galaxy Quest,1999-12-23,101.0,90683916.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,23,12,1999,Thursday
927.0,tt0087363,Gremlins,1984-06-07,106.0,153083102.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,6,1984,Thursday
928.0,tt0099700,Gremlins 2: The New Batch,1990-06-15,106.0,41482207.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,15,6,1990,Friday
929.0,tt0120685,Godzilla,1998-05-20,139.0,379014294.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,20,5,1998,Wednesday
930.0,tt0034815,Die große Liebe,1942-06-12,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,12,6,1942,Friday
931.0,tt0069995,Don't Look Now,1973-12-03,110.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,12,1973,Monday
932.0,tt0038769,Die Mörder sind unter uns,1946-10-15,91.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,10,1946,Tuesday
933.0,tt0061756,Heißer Sommer,1968-06-20,97.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,20,6,1968,Thursday
934.0,tt0048021,Du rififi chez les hommes,1955-04-13,118.0,460000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,1955,Wednesday
935.0,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,95.0,9523464.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,29,1,1964,Wednesday
936.0,tt0057413,The Pink Panther,1963-12-18,115.0,10878107.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,12,1963,Wednesday
938.0,tt0059578,Per qualche dollaro in più,1965-12-18,132.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,1965,Saturday
939.0,tt0018037,The Jazz Singer,1927-10-06,89.0,2600000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,6,10,1927,Thursday
940.0,tt0030341,The Lady Vanishes,1938-10-07,96.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,7,10,1938,Friday
941.0,tt0093409,Lethal Weapon,1987-03-06,110.0,120207127.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,3,1987,Friday
942.0,tt0097733,Lethal Weapon 2,1989-07-07,114.0,227853986.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,1989,Friday
943.0,tt0104714,Lethal Weapon 3,1992-05-15,118.0,321731527.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,15,5,1992,Friday
944.0,tt0122151,Lethal Weapon 4,1998-07-10,127.0,285444603.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,7,1998,Friday
946.0,tt0040536,Letter from an Unknown Woman,1948-04-28,87.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,28,4,1948,Wednesday
947.0,tt0056172,Lawrence of Arabia,1962-12-11,228.0,69995385.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,11,12,1962,Tuesday
948.0,tt0077651,Halloween,1978-10-24,91.0,70274000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,24,10,1978,Tuesday
949.0,tt0113277,Heat,1995-12-15,170.0,187436818.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,15,12,1995,Friday
950.0,tt0438097,Ice Age: The Meltdown,2006-03-29,91.0,660998756.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,29,3,2006,Wednesday
951.0,tt0099938,Kindergarten Cop,1990-12-21,111.0,201957688.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,12,1990,Friday
953.0,tt0351283,Madagascar,2005-05-25,86.0,542063846.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,5,2005,Wednesday
954.0,tt0117060,Mission: Impossible,1996-05-22,110.0,457731198.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,22,5,1996,Wednesday
955.0,tt0120755,Mission: Impossible II,2000-05-24,123.0,546388105.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,24,5,2000,Wednesday
956.0,tt0317919,Mission: Impossible III,2006-05-03,126.0,397850012.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2006,Wednesday
957.0,tt0094012,Spaceballs,1987-06-24,96.0,38119483.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,24,6,1987,Wednesday
961.0,tt0017925,The General,1926-12-25,79.0,1000000.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,25,12,1926,Saturday
962.0,tt0015864,The Gold Rush,1925-07-12,89.0,4000000.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,1925,Sunday
963.0,tt0033870,The Maltese Falcon,1941-10-18,100.0,1772000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,18,10,1941,Saturday
964.0,tt0016220,The Phantom of the Opera,1925-09-22,101.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,22,9,1925,Tuesday
965.0,tt0035015,The Magnificent Ambersons,1942-07-10,88.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,10,7,1942,Friday
966.0,tt0054047,The Magnificent Seven,1960-04-14,128.0,4905000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,4,1960,Thursday
967.0,tt0054331,Spartacus,1960-10-13,197.0,60000000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,13,10,1960,Thursday
968.0,tt0072890,Dog Day Afternoon,1975-08-01,125.0,46665856.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,1975,Friday
975.0,tt0050825,Paths of Glory,1957-10-25,88.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,25,10,1957,Friday
976.0,tt0051036,Sweet Smell of Success,1957-07-04,97.0,2500000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1957,Thursday
977.0,tt0022458,Tabu,1931-08-01,86.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,8,1931,Saturday
978.0,tt0120102,Seven Years in Tibet,1997-09-12,136.0,131457682.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,12,9,1997,Friday
979.0,tt0290673,Irréversible,2002-05-22,98.0,792200.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,22,5,2002,Wednesday
980.0,tt0036244,The Ox-Bow Incident,1943-03-11,76.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,3,1943,Thursday
981.0,tt0032904,The Philadelphia Story,1940-12-05,113.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,12,1940,Thursday
982.0,tt0056218,The Manchurian Candidate,1962-10-01,126.0,7700000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,10,1962,Monday
983.0,tt0073341,The Man Who Would Be King,1975-12-03,129.0,12678.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,1975,Wednesday
984.0,tt0066999,Dirty Harry,1971-12-23,102.0,35976000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,23,12,1971,Thursday
985.0,tt0074486,Eraserhead,1977-09-28,89.0,7000000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,28,9,1977,Wednesday
986.0,tt0059012,Campanadas a medianoche,1965-03-16,115.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,16,3,1965,Tuesday
987.0,tt0071524,The Front Page,1974-11-01,105.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1974,Friday
988.0,tt0078966,The China Syndrome,1979-03-16,122.0,51718367.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,16,3,1979,Friday
989.0,tt0032811,The Mortal Storm,1940-06-20,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6,1940,Thursday
990.0,tt0054997,The Hustler,1961-09-25,134.0,7600000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,9,1961,Monday
991.0,tt0074851,The Man Who Fell to Earth,1976-03-18,138.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,18,3,1976,Thursday
992.0,tt0015324,Sherlock Jr.,1924-04-17,45.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,17,4,1924,Thursday
993.0,tt0069281,Sleuth,1972-12-10,138.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,10,12,1972,Sunday
994.0,tt0067800,Straw Dogs,1971-12-23,116.0,3251794.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,23,12,1971,Thursday
995.0,tt0031971,Stagecoach,1939-03-03,96.0,1103757.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1939,Friday
996.0,tt0036775,Double Indemnity,1944-06-14,107.0,2500000.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,14,6,1944,Wednesday
